time,lat,lon,altitude_m,true_track_deg,onground,icao24,callsign,origin,destination,first_seen,last_seen,duration_hours
2026-05-24 19:40:15+00:00,50.8519,-100.8138,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:40:29+00:00,50.8285,-100.8472,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:40:35+00:00,50.8196,-100.8598,11582,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:40:55+00:00,50.7867,-100.9069,11277,222,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:41:22+00:00,50.7432,-100.9684,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:41:55+00:00,50.6903,-101.0436,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:42:25+00:00,50.6415,-101.1124,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:43:05+00:00,50.5778,-101.2022,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:43:44+00:00,50.5141,-101.2915,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:43:56+00:00,50.4945,-101.3187,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:45:29+00:00,50.3421,-101.5307,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:46:22+00:00,50.256,-101.6501,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:46:52+00:00,50.2056,-101.7192,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:06+00:00,50.1833,-101.75,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:12+00:00,50.1733,-101.7636,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:24+00:00,50.1528,-101.7917,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:30+00:00,50.1438,-101.804,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:38+00:00,50.1305,-101.8222,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:44+00:00,50.1205,-101.8358,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:47:50+00:00,50.111,-101.8488,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:48:11+00:00,50.0765,-101.896,11582,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:48:31+00:00,50.0442,-101.9401,11277,221,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:48:39+00:00,50.0304,-101.9588,11582,220,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:49:08+00:00,49.9823,-102.0208,11277,218,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:49:27+00:00,49.9499,-102.0598,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:49:39+00:00,49.9283,-102.0856,11277,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:49:47+00:00,49.9161,-102.1003,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:50:13+00:00,49.8696,-102.1554,11277,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:51:03+00:00,49.784,-102.2568,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:51:28+00:00,49.7408,-102.308,11277,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:51:36+00:00,49.7274,-102.3238,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:51:48+00:00,49.7064,-102.3486,11277,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:52:02+00:00,49.6826,-102.3768,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:52:49+00:00,49.6008,-102.4727,11277,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 19:52:52+00:00,49.5957,-102.4786,11582,217,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:40:27+00:00,44.7343,-107.7244,11582,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:40:57+00:00,44.6857,-107.7746,11277,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:41:29+00:00,44.6327,-107.8295,11582,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:41:53+00:00,44.5925,-107.8707,11277,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:42:10+00:00,44.5629,-107.9011,11582,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:42:26+00:00,44.5377,-107.9271,11277,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:42:39+00:00,44.5159,-107.9494,11582,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 20:43:42+00:00,44.408,-108.0598,11277,216,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:03:04+00:00,42.4261,-110.0,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:03:10+00:00,42.4157,-110.0097,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:03:54+00:00,42.3394,-110.0814,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:04:18+00:00,42.2974,-110.1206,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:04:46+00:00,42.2492,-110.1657,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:04:52+00:00,42.2388,-110.1753,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:05:09+00:00,42.2093,-110.2029,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:05:16+00:00,42.1969,-110.2145,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:05:28+00:00,42.1754,-110.2346,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:05:41+00:00,42.1543,-110.2543,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:06:19+00:00,42.0883,-110.3155,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:06:42+00:00,42.0473,-110.3535,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:07:09+00:00,42.0006,-110.3966,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:07:42+00:00,41.9445,-110.4486,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:08:07+00:00,41.9005,-110.4889,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:08:14+00:00,41.8882,-110.5003,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:08:32+00:00,41.8565,-110.5294,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:08:52+00:00,41.82,-110.5629,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:09:00+00:00,41.8067,-110.5751,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:09:12+00:00,41.7855,-110.5946,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:09:18+00:00,41.7747,-110.6044,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:09:32+00:00,41.7501,-110.627,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:09:38+00:00,41.7397,-110.6366,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:10:08+00:00,41.6851,-110.6866,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:10:34+00:00,41.6405,-110.7272,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:11:08+00:00,41.58,-110.7823,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:11:27+00:00,41.5465,-110.8127,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:11:58+00:00,41.4913,-110.8627,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:12:28+00:00,41.4377,-110.9113,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:12:40+00:00,41.4167,-110.9303,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:13:20+00:00,41.3455,-110.9946,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:13:45+00:00,41.3005,-111.035,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:13:58+00:00,41.2776,-111.0557,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:14:10+00:00,41.2552,-111.0759,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:14:34+00:00,41.2124,-111.1143,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:15:25+00:00,41.1203,-111.1967,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:15:31+00:00,41.1101,-111.2058,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:15:49+00:00,41.0779,-111.2346,11277,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:16:19+00:00,41.0236,-111.2829,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:16:31+00:00,41.002,-111.3021,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:16:50+00:00,40.9685,-111.3319,11582,214,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:17:48+00:00,40.8741,-111.4158,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:19:08+00:00,40.8302,-111.4545,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:19:16+00:00,40.803,-111.4786,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:19:26+00:00,40.7199,-111.5519,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:19:35+00:00,40.6831,-111.5843,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:20:02+00:00,40.6245,-111.6359,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:20:31+00:00,40.5721,-111.6816,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:20:37+00:00,40.5612,-111.6912,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:21:01+00:00,40.5183,-111.7287,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:21:13+00:00,40.4968,-111.7476,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:21:19+00:00,40.4857,-111.7572,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:21:35+00:00,40.4561,-111.7831,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:21:58+00:00,40.4155,-111.8185,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:22:50+00:00,40.3229,-111.8991,11582,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:22:56+00:00,40.3114,-111.909,11277,213,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:23:27+00:00,40.2567,-111.9526,11582,211,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:23:39+00:00,40.2453,-111.9609,11277,211,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:23:47+00:00,40.2163,-111.9811,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:24:35+00:00,40.1632,-112.0176,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:26:43+00:00,40.1219,-112.0461,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:26:51+00:00,40.1202,-112.0473,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:27:11+00:00,40.0983,-112.0624,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:27:22+00:00,40.057,-112.0908,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:28:39+00:00,40.0113,-112.1222,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:28:43+00:00,40.0025,-112.1283,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:29:43+00:00,39.9101,-112.1915,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:30:14+00:00,39.7564,-112.2961,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:30:21+00:00,39.7019,-112.3332,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:30:25+00:00,39.6064,-112.3978,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:30:31+00:00,39.4771,-112.4852,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:31:32+00:00,39.4066,-112.5327,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:31:59+00:00,39.3437,-112.575,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:32:14+00:00,39.3065,-112.5999,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:32:40+00:00,39.2296,-112.6514,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:32:47+00:00,39.1925,-112.6761,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:32:51+00:00,39.1777,-112.686,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:33:11+00:00,39.1292,-112.7183,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:33:38+00:00,39.076,-112.7536,11582,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:36:59+00:00,38.6865,-113.0112,11277,207,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-24 21:43:23+00:00,38.1615,-113.353,11582,205,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
2026-05-25 20:03:23+00:00,33.9311,-118.4443,304,243,False,a31a2d,UAL935  ,EGLL,UT28,2026-05-24 12:14:32+00:00,2026-05-24 21:43:23+00:00,9.480833333333333
